"Symbol"	"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"
"P08133"	13.64014376	13.5275614	13.78909065	13.80618824	13.97500623	14.06671288	13.85513902	14.16073527	13.24403037	13.27617356	13.30073083	12.57469468	13.2232877	13.36587869	12.84407866	13.46535846	12.9102879	13.08224491	12.65124265	13.42790331	13.26796502	13.23428426	13.44988316	13.14656219	13.5991132	13.06785215	13.37681671	13.18786988	12.3816491	12.57229102	12.94642893	13.45267419	13.00881228	12.76854349	12.3607593	13.42350815	12.79098366	13.35563782	13.21556285	12.54693849	14.13945491	13.70500925	13.09403994	12.811446	13.31984507	13.94028473	13.38626945	13.62831735	13.80214536	13.87626834	12.89750264	13.74769811	13.18232316	12.67056678	12.57520589	13.12326624	12.8613265	13.11061	13.41762569	13.31597965	13.1829424	13.33087736	13.38754933	13.11093949	12.89940376	12.77686335	12.91713931	13.08235438	12.17531585	12.63847046	13.20651577	13.19975839
"P20700"	13.82224958	13.41616691	13.86545788	13.61057906	14.00044164	13.84547	13.48392214	14.59985103	13.86909132	14.41072544	13.57208884	12.84476989	13.14321661	13.38142394	13.42398468	13.48620138	12.97581345	13.3454606	12.76728318	13.600674	12.99009855	13.13685021	13.14867411	13.37985626	13.16844851	13.46203086	13.81062436	13.17491776	13.39117399	12.5788526	13.05423176	13.63467317	13.21982504	13.11570622	13.21755802	13.51326173	13.10134381	13.37984732	13.67591074	12.9822995	14.0538993	14.03173049	13.45337244	13.83325654	13.36088283	13.90814154	13.37002299	13.43993031	13.76414521	13.96824402	13.09919781	14.00538096	13.52308197	13.24949184	12.84423766	13.37909328	13.00269148	13.25287727	13.50862513	13.26444034	13.27342086	13.04492284	13.47533142	13.46087731	13.26434485	13.25262528	13.42893852	13.45591359	12.58992961	12.75358089	13.45724205	13.60913699
"P05164"	12.88599611	13.18379769	12.40135559	13.16764884	12.9428183	12.31792576	12.07679853	12.54786612	12.98808697	13.22729895	12.58403952	13.63807252	12.78710586	13.37195122	14.25673067	13.76103788	13.63672179	13.28362391	12.82003554	14.17149648	13.55356734	13.94333091	13.01342535	14.60438102	14.56396688	13.40854819	13.86080158	14.01893679	14.08349802	12.90102531	13.33915484	13.82435736	13.54794442	14.00266009	13.06199906	13.91246332	12.81213945	13.53313312	14.32755829	12.9442965	13.14597844	13.38155619	13.09697812	12.76302868	13.68916942	12.40442539	12.64520988	12.18624112	12.11968535	12.75768293	12.45841626	12.71673106	12.67210713	13.03508681	12.10587928	13.32620027	13.52142043	13.5248658	14.25599348	13.35320152	13.63290117	13.28656265	14.07659362	13.4071399	13.6132106	13.22435217	14.11541289	13.69510668	12.46317549	13.28282744	13.36240158	13.89836923
"O43707"	12.27260032	12.6992572	12.52659704	12.42792879	12.34975875	12.5492421	12.64213411	12.37890697	12.18391721	12.74910362	12.31922912	12.29204985	12.61170582	12.42146718	12.4750621	12.49045725	12.35188146	12.56892714	12.54842202	12.35634514	12.40639178	12.70145423	12.52401013	12.53881758	12.59240912	12.31017568	12.61853213	12.49951435	12.12462111	12.27777928	12.39965845	12.4989879	11.96549253	12.46068628	12.04700723	12.65694132	12.50329368	12.5898463	12.48254662	12.60662104	12.78437707	12.52627578	12.37428462	12.93155271	12.41527626	12.70466875	12.49171897	12.45391088	12.85017335	12.74868975	12.23801608	12.78636866	12.76421461	12.37824464	12.37044145	12.5794848	12.47865536	12.59162003	12.33369248	12.46316176	12.36180224	12.36641297	12.68869297	12.36866998	12.30014956	12.62903019	12.56420363	12.5351213	12.47964654	12.42930518	12.40148196	12.3923518
"P07996"	12.83283756	13.8011625	13.13382215	13.69823667	12.76532635	13.36928325	13.21562109	13.40310292	13.8168891	12.56326699	14.3828914	13.09526893	13.49603238	12.99444776	12.39013784	13.35943698	13.39607546	12.67461812	13.72698252	12.60849332	13.58154382	12.91519308	13.09706113	12.03830193	12.51797506	13.023728	12.8016337	13.1224849	12.53729602	13.25809617	13.26519044	13.03694424	12.82139721	13.86606113	12.78121615	12.79612198	13.73765221	13.63494093	12.84937323	13.90843846	12.59486485	12.29980776	12.24734671	12.63549758	12.73658794	12.9098585	13.23482728	12.52654312	13.38894526	12.52428128	12.78548937	12.69061601	12.96406416	12.36306339	13.51432529	13.33967777	13.01620192	13.16387282	13.20719691	12.67229402	13.33057848	13.27838799	12.26641268	13.55432106	14.32031436	13.87103436	13.12110107	13.09154153	14.21313319	14.00688936	13.81610091	12.95101564
"P11021"	13.05083417	12.97602564	13.11044687	13.20760911	12.71011298	12.87301488	12.95201233	13.19204579	13.06358138	12.92341602	13.0715931	13.44748124	13.27236616	13.66012307	12.98533226	13.38149676	13.15539083	13.19134651	13.63661624	13.77930613	13.35206589	13.06076798	13.48907705	13.10762152	13.16731429	13.38205549	13.77715613	13.13461528	12.83175416	13.62691785	12.98800051	13.66746076	12.83720192	13.66616739	13.28119079	13.28548259	13.45324659	13.19920337	13.49520403	12.90356069	12.57703262	12.97158061	13.03475633	12.67911488	12.99209204	12.75061269	13.22580109	12.91073876	12.97726573	12.7565338	12.97600347	12.8911879	13.01311461	12.65435582	13.16158073	13.55038739	13.09915806	13.48992654	13.06231723	12.89836057	13.51606098	13.01163337	13.1057179	13.32705035	13.17833626	13.10719062	13.33143978	13.3568534	13.45186882	13.35537408	13.36771477	13.35494702
"P46940"	12.30099486	12.5248937	12.71141995	12.5447381	12.61347989	11.98469495	12.05360739	11.7651679	12.05314843	12.08813726	11.72102793	12.67140672	12.31209494	12.40950271	12.33058512	12.38163185	12.47693643	12.50386856	12.14101599	12.72241317	12.16351987	12.54232914	12.3758268	12.55870155	12.42454336	12.38690521	12.54645426	12.36997638	12.1388011	12.11490751	12.07298164	12.45456219	12.18666624	12.3145891	12.34882906	12.38708311	11.87690004	12.34086191	12.38043443	12.10045996	12.31801853	12.5062015	12.46358694	12.49826686	12.70546533	12.20714839	13.07581954	12.82889369	11.93383965	12.12445537	12.72294118	12.42781798	12.54709577	12.30437501	11.88008456	12.29732397	12.52606304	12.51587174	12.60490005	12.56284158	12.78271488	12.30954635	12.70724076	12.42508814	12.14927804	11.97089721	12.13459385	12.45105256	11.74054033	12.01123161	12.19558136	12.55267373
"P11142"	13.22558009	13.1480176	13.39277438	13.49995664	13.16865227	13.23186313	13.177682	12.76083273	12.91447116	13.13028701	12.84596965	13.38980205	13.33141393	13.70932703	12.97192273	13.556579	13.27005747	13.15245287	13.81111956	13.40352891	13.53824625	13.32044312	13.5409497	13.22953375	13.23090938	13.1014919	13.76997151	13.26472801	12.63415411	13.54926366	13.06741688	13.45808659	12.71996286	13.60883939	12.67441882	13.48800999	13.14978788	13.15492614	12.89544506	13.01376987	12.93997439	13.20568555	12.85644381	13.47753491	13.43097124	13.00790163	13.7095516	13.16037566	13.21628635	12.87061664	13.1506602	12.93631684	12.97475977	12.69528639	13.35114522	13.70094956	13.14518408	13.26873847	12.76877258	13.21449842	13.69596547	13.08052936	13.4180289	13.15789672	13.14429027	12.9299726	13.21283787	13.20863993	13.35819779	13.17669728	13.51013242	13.05489348
"P02788"	12.38221577	12.74046172	10.81486036	12.39509185	11.83093961	10.99373752	10.87903592	10.77497858	11.44029886	12.25678323	11.10932894	12.73953594	11.76665676	12.38125759	13.97424655	12.46792404	13.35133631	12.29783002	11.9998977	13.44645312	13.40096623	13.55870744	12.27115527	14.67574087	14.56758156	12.706259	13.74695204	12.58350406	13.405006	11.77392496	12.37653099	12.76124708	12.78031944	12.51324941	12.67758752	13.33669377	11.84547264	12.51456808	13.49118411	11.87336244	12.12021901	12.55902153	12.37816753	11.57651009	13.15362197	11.52077474	11.43108598	11.10374144	10.74572381	12.04043908	10.96881615	11.56734573	11.33536629	12.14975844	11.15622893	12.35761183	12.88812301	12.69071326	13.97336196	13.2018998	12.44144003	12.35352505	14.30073585	12.17475166	13.10974916	12.67036875	13.92699504	13.20561022	11.19851558	12.29504879	12.06299471	12.65231366
"P67936"	14.06540465	13.50634422	13.69846512	13.95119723	14.38590992	14.46438672	14.25328766	14.7240097	14.21462568	13.28623753	14.71907656	13.46440378	13.85717249	13.59784141	13.56006794	13.83579078	13.69075299	13.37256937	14.20518219	13.6646806	14.44409847	13.39755736	14.33134326	12.89900798	13.16080007	14.15828856	12.99988592	13.97400272	13.55656451	14.77791227	14.01263287	13.55542341	13.45453073	14.44818891	13.36023831	13.94230858	14.90641706	13.82944692	13.53103212	14.35536852	13.21194301	13.81606789	13.06345647	12.7405467	13.16390441	14.02340404	13.71323763	13.88507902	14.8720531	14.34593038	13.79626883	13.60017151	14.27007481	13.7397822	14.95263283	14.62584185	13.37690085	13.28001603	13.3662729	13.45933107	13.49580311	14.02436377	13.12902116	14.39137145	14.17263998	14.98986413	14.37389609	14.37833683	14.75055535	14.26477779	14.66891653	13.7603197
"P14625"	13.3977927	13.03936918	13.3899762	13.28259706	12.9493445	13.31593717	13.02390204	13.7824619	13.3009745	13.44211369	13.46964645	13.69343917	13.61507558	13.83595743	13.6576354	13.74342141	13.35984356	13.44367696	13.90576706	13.95632076	13.79592552	13.44634957	13.71509717	13.31749503	13.3559457	13.78453557	13.99919499	13.40473789	13.81712361	13.69129528	13.72710629	14.15766251	13.35088505	13.80863688	13.20619396	13.91803865	13.7831636	13.81973814	13.95015713	13.37844926	13.01861159	13.35488068	13.0801149	13.37747117	13.18966526	13.26906544	13.09147863	13.15812858	13.31719888	13.20056407	13.22637346	13.34552544	13.49226629	13.55624673	13.52523838	13.5257986	13.27572547	13.54047191	13.14515753	13.20282777	13.73423726	13.4891979	13.411195	13.90789814	13.53939955	13.68370418	13.46999605	14.04175149	13.74804569	13.76134807	13.58391423	13.87496607
"P02671"	12.56369837	12.88775313	12.53032851	13.28995827	12.15910872	12.86281013	12.45748681	12.34355156	13.37763234	12.1035236	13.82399411	12.98410356	13.57628488	12.96377576	12.06463657	13.6083164	13.04096022	12.16541585	13.61219901	12.29072516	13.26153583	12.76506775	12.79926462	11.74671724	12.10717504	12.97594256	12.55159448	12.79062871	11.95950325	13.59327744	12.82014907	12.3980646	12.70905612	13.39669448	12.45362806	12.36616706	13.26382111	12.75640123	12.42324429	13.39090807	11.82484992	11.74911856	12.00225762	12.25398504	12.48706208	12.21146386	13.24401645	12.31152645	13.1731939	12.14352425	12.99163591	12.1937932	12.5968172	12.67219014	13.65923883	12.83203975	13.10926209	13.34513433	13.13084494	12.33089937	13.18883675	12.7416346	11.94230807	13.29763053	13.7674865	13.43821165	12.91992599	12.61764375	14.12517719	13.4861432	13.54085723	12.32642221
"P07900"	12.46351333	12.48351524	12.70782365	12.58683618	12.37190138	12.72218201	12.59184188	12.33374227	11.89168752	12.03808145	12.03924326	12.28789549	12.3721135	12.78423335	12.43631691	12.59407631	12.46250184	12.59894436	12.45504008	12.73496483	12.77983932	12.52547525	12.8079492	12.48274852	12.48732047	12.51144952	12.98177801	12.57637364	11.84056327	12.11134017	12.48206726	12.67170253	12.1791949	12.28798712	12.00426125	12.68471532	12.28632015	12.78332312	12.24776921	12.44608712	12.80926589	12.46416007	12.51285434	12.5129563	12.49401845	12.63411243	12.70288703	12.50876122	12.68853583	12.59425111	12.01128667	12.77545098	12.59831033	12.01134255	12.29760317	12.70031146	12.4086673	12.44198357	12.13076662	12.52899788	12.68618568	12.58486243	12.43419091	12.41652057	12.4426483	12.22918841	12.49711266	12.37985553	12.46506087	12.36626582	12.46772968	12.26127885
"P06396"	12.78987002	13.33220517	12.48436249	13.08802162	12.64785229	13.01950938	13.08682834	12.31951861	13.48474931	12.32389734	13.38785837	13.54936698	13.3658043	13.01107256	13.30563722	13.4479865	12.89167974	12.65086455	13.54082001	12.85347447	13.44067769	13.51619683	12.65019132	13.40776197	13.44400082	13.33615195	12.60326928	13.2701291	12.61338109	13.66514777	13.22941302	12.89470627	12.49372687	13.51136557	12.52389891	13.06007034	13.56443003	13.226338	12.78594693	13.22302868	12.38131077	12.81335859	12.28972336	12.44398254	12.80050791	12.37394366	12.6097103	12.4448217	12.94825519	12.77721859	13.00461965	12.67893996	12.68982982	12.79307915	13.63318483	12.98098935	13.02410846	12.79525618	12.96956237	13.00524564	12.90898277	13.04152762	13.24955536	13.41865393	13.42599348	13.84169479	13.2538451	13.42608099	13.94318934	13.84893337	13.37267764	13.02545892
"Q00610"	12.40130386	12.72222894	12.43421544	12.72527086	12.34818401	12.69632341	12.73673741	12.66358737	12.66995088	12.35454778	12.87689342	13.01680868	12.65798485	12.74232284	12.7239584	12.67312521	12.52822857	12.64323919	12.95030979	12.75643222	12.78734755	12.65900209	12.61935537	12.44232773	12.58947844	12.81603121	12.52464478	12.75070004	12.29738714	13.03994887	12.81121218	12.7831507	12.53500968	12.71970094	12.37403026	12.54772429	12.81445034	12.6372441	12.50290558	12.64245161	12.45043421	12.73493421	12.54180603	12.44484873	12.56744575	12.74095417	12.70379489	12.61664742	12.83292018	12.65664919	12.51488526	12.78997327	13.02389781	12.43747913	12.83158466	12.85494056	12.534624	12.98076422	12.62739494	12.57217355	12.7043154	12.8123493	12.76197457	12.85885646	12.8600067	12.94622698	12.48325644	12.84927559	12.89321096	12.89926275	12.7470844	12.61739461
"P13796"	14.16958342	13.63147181	13.80787772	13.4032371	13.57111274	14.0371399	14.03563463	12.76956076	12.28169566	12.58456511	12.32472637	12.71431246	12.65609405	12.66720506	13.37431553	13.14289603	12.84144766	12.87578071	12.50761978	13.40175846	13.05799032	13.58254167	13.37373671	13.48326773	13.68511575	13.40001644	12.81487533	13.49430381	12.48866595	11.77831239	13.00787606	13.17245502	12.25136695	12.53333526	12.15924596	13.36883431	12.79698325	13.40255362	12.69267865	12.3394223	14.1220595	14.05631876	13.07394666	12.76174597	13.49592551	14.15471878	13.53025446	13.92838915	14.14066112	13.85340033	12.82330786	14.14813195	13.30552967	12.75064063	12.53025529	12.8931613	12.72699275	13.11858763	13.27522523	13.65026134	13.10997645	13.25123829	13.70501941	12.8823242	12.87186502	13.00604373	13.05152262	13.41255088	12.15637533	12.74766934	12.97482857	13.39430067
"P14618"	13.03145356	13.04804345	13.09689811	13.01396344	12.99776513	12.73037562	12.91838281	12.00392636	12.78084459	11.95809999	12.33835245	12.96031162	12.60397465	12.65664165	13.16933499	12.9413144	12.74292558	12.633316	13.1074475	13.07036071	13.3150664	13.14762513	12.71592856	13.36626758	13.37682713	12.98819371	12.40560144	13.33160268	12.32392503	12.29333682	12.32477085	13.00022289	12.09022496	12.97370984	12.24308613	13.22833469	12.98059787	12.78675604	12.33388564	12.62606697	12.7727428	13.03900743	12.27957164	11.92736896	13.02552677	12.50646222	13.00676427	12.92855948	12.70487146	12.95835564	12.84709406	12.78849257	12.64569588	12.2913618	13.23602959	13.1261542	12.6310538	12.74604443	12.91170646	13.01676867	12.95572526	12.84825479	13.13357338	13.09621102	12.70602586	13.04876652	12.77606041	13.09284758	13.07759428	12.82143872	13.15499365	12.75904975
"P68133"	10.22342628	10.86607395	10.32212379	10.01609764	10.19832993	10.66618398	10.82618878	9.889794647	10.01046542	9.222800542	10.77117101	10.19073967	10.24754536	10.03125028	10.28936437	10.57398141	9.97943896	10.2420989	9.713561888	10.16464009	10.44598145	10.33112552	10.36783343	9.801401676	10.25134957	10.41771245	9.300742414	10.33424907	9.51050699	10.33204398	10.18079646	10.47646253	9.283064837	10.45286948	9.087841984	10.07907163	10.86582644	11.0432229	9.735187416	10.28587535	10.23111763	10.30857605	9.408763185	9.207689052	10.02639019	10.60274616	10.35854908	10.15989088	10.91031829	10.74604625	9.887249539	10.81850424	10.777313	10.00571532	10.81818748	10.34957214	9.855328687	9.925390776	10.1746785	10.32599175	9.967432955	10.31364694	10.52693049	10.29942755	9.920922469	10.94009854	9.967009734	10.21460205	11.05994814	10.86171382	9.967350981	10.23493989
"P38646"	11.99411715	11.83201333	11.97611455	11.93136709	11.73938148	11.88595643	12.05118103	12.63397733	12.25013084	12.02659525	12.44904401	11.81908045	11.97824186	12.09593602	11.68952289	12.1036686	12.06930702	12.20776142	11.93010675	12.10207659	11.87273826	11.75450217	11.96352062	11.46463807	11.64633791	12.03508941	11.98985694	11.72943914	11.79909612	11.62905441	11.65021661	12.06244472	11.66198317	11.99344368	11.85574383	11.81963454	11.70944516	11.76244717	12.11011663	11.7125593	11.88161484	11.67174873	12.22460273	11.93783375	11.83094992	12.14775549	11.85330446	11.97777298	11.937686	12.05423589	11.66230254	12.03102019	11.7220988	11.8224741	11.70528258	12.18017772	12.21195468	12.24494697	11.85318806	11.84599498	12.07283685	12.02838502	11.76644501	11.65956868	11.81766937	11.85554305	11.64258934	11.71971901	11.69420788	11.60222815	11.71347251	12.01025789
"P08514"	12.72081926	13.0876013	12.49067544	12.89150785	12.55953007	13.04268059	12.9014501	13.62483624	13.43362796	12.60184525	13.75122738	12.79100588	13.02289221	12.69885084	12.34090038	12.60471697	12.83376696	12.71341551	13.364201	12.4186246	13.00299166	12.38106345	12.72774531	11.84600049	11.94661199	12.89459943	12.19651514	12.85161514	12.49638223	13.56724588	12.82160563	12.54947268	12.61899063	13.0465234	12.34528003	12.66379641	13.5012939	12.66326658	12.38402975	13.1110179	11.93655296	12.10596212	11.99665827	12.44057153	12.04567901	12.5598585	12.58851636	12.32861646	13.08591843	12.68662326	12.89761696	12.35768971	12.51413509	12.3659327	13.57181253	13.32099892	12.59379698	12.92722677	12.55604544	12.2065801	12.75563286	12.98612188	12.20581843	12.66638623	13.02884205	13.52226964	12.5592994	12.76601349	13.64273047	13.4211105	13.06384774	12.57365132
"P30101"	12.79838375	12.99964782	12.85475839	12.97793643	12.66823238	12.86837548	12.73981305	13.50643948	13.07177424	13.47106953	13.29657641	12.97673452	13.10108967	13.08897413	13.02135096	13.14921211	12.97981573	13.30790306	13.34506192	13.2166899	13.09454379	12.85015745	12.98248141	12.75586719	12.78661081	12.9794856	13.21727441	12.91679263	13.39493595	13.11966841	12.74798034	13.33455971	12.77719172	13.15194822	13.22855807	12.97932889	12.92318827	13.0309215	13.13805368	12.82836834	12.65192506	12.6279154	12.89986067	12.96918169	12.77874048	12.97971671	12.85611505	12.70466763	12.74702345	12.90987948	12.62157516	12.93378304	12.86619143	12.91786528	13.11580386	13.23585486	13.0460307	13.11335283	12.93765523	12.72381234	13.11203991	12.77573622	12.9305859	12.89849754	12.87728193	13.11487834	13.0112785	13.01979825	13.16479731	12.79389086	12.99878543	13.09437015
"P08238"	13.35086488	13.19962413	13.49834437	13.13136111	13.27932701	13.50052937	13.39782755	12.822212	12.44885361	12.40017876	12.40998135	13.22900409	12.97492551	13.44984825	13.05119362	13.42126231	12.86333301	13.06120307	13.11903702	13.53017191	13.45332888	13.31611806	13.44483713	13.1726202	13.20038053	13.35317534	13.57398046	13.38381848	12.39118938	12.80449795	13.247017	13.64374659	12.53953466	13.15419972	12.54053206	13.46079314	13.29061329	13.61121803	13.03563138	13.01387604	13.42603938	13.50236277	12.74582795	12.62708857	13.29970027	13.5878797	13.4736698	13.44874969	13.63499827	13.42238834	12.8209843	13.6728333	13.40235749	12.77815876	12.94545717	13.10385202	12.83243262	12.82457584	12.96544947	13.2859333	13.37093606	13.20034484	13.00496286	13.33689611	13.26537722	13.12158251	12.87946723	13.33648699	13.17272854	13.1110502	13.17500613	13.25141668
"P06733"	13.44684584	12.98898645	13.47168987	13.41721871	13.24332446	13.43246265	13.34074369	12.59948715	12.4122951	12.34247053	12.34650546	12.94614917	12.72793382	12.71527301	13.16985971	13.00642026	13.28975229	13.06920525	12.8756285	13.25167473	13.37584498	13.28816649	13.02754776	13.34605008	13.5282511	13.16373303	13.26908469	13.34896676	13.12970002	12.28182092	12.63023935	13.15360872	12.95050353	12.89073692	13.28362515	13.13425503	12.64808408	13.05815112	12.6699232	12.47299654	13.45720708	12.90280863	12.95588032	12.69208555	13.30980428	13.48563047	13.29662772	13.17457715	13.37495574	13.29184559	12.61512842	13.30398709	12.9395942	12.60485286	12.94678605	13.05674448	13.58514155	13.25296713	12.82774853	13.25857209	13.20080223	13.1042197	13.38781126	12.9652813	12.79431321	13.19426494	13.12247483	13.22023342	12.5373208	12.57869151	13.21834593	12.99983255
"P07237"	13.21073545	12.91899802	13.0133417	12.996784	12.96749752	12.79008248	12.85791608	13.47198916	12.90614077	12.62048959	13.0542557	12.89873694	13.01180059	13.31404343	13.53577589	13.39415529	12.9392664	13.13298853	13.14954439	13.85929914	13.42723131	13.4503221	13.04167852	13.87573794	13.86708071	13.69242212	13.68507954	13.0764387	12.72323833	12.94293288	13.09708002	13.7893723	12.75890088	13.62650141	12.70981199	13.73328625	13.60372872	13.34487877	13.71967374	12.75064929	12.85554148	13.19678429	12.56106755	12.13370035	12.79200798	12.97451574	12.58593034	12.58190046	13.16786573	13.2107511	12.49809462	13.06893348	13.0425667	12.56643576	12.92507415	13.47197273	12.84095936	13.04768926	13.30192664	12.82773784	13.05171223	13.01623454	13.47505236	13.70963847	13.19733089	13.45105902	13.7337146	13.82910363	13.26222278	13.23210446	13.31868823	13.85030407
"Q13201"	12.1107977	12.3528356	12.12173606	12.56544733	12.10014199	12.46524915	12.43597373	12.40775613	12.85481409	12.07275686	13.20166001	12.48066792	12.89151133	12.47700579	11.93095044	12.63027644	12.22292609	12.05382546	13.0478875	11.87475773	12.86086684	12.29323777	12.45640399	11.52723417	11.71497718	12.51462222	11.99591398	12.53692881	12.08186384	13.20549875	12.49882881	12.25821132	12.4855076	12.88695195	12.08739179	12.25081371	13.10683222	12.44533367	12.26301417	12.92224723	11.62033484	11.76430287	11.81575167	12.1856325	11.96324823	11.96232722	12.34389174	12.06829799	12.61147194	11.98179746	12.56352825	11.88661503	12.16817335	12.26388914	13.0808957	12.58380535	12.19098798	12.53329776	12.2807655	11.96752462	12.71974704	12.45097233	11.78283904	12.92895753	13.00258675	13.00847175	12.24717571	12.47084048	13.30768457	13.17606401	12.75236808	12.24790173
"P10809"	12.97299496	12.89449496	12.875971	12.75302095	12.58081604	12.80184954	12.67038642	13.55339521	13.15028376	13.19351376	13.34036581	13.02051626	13.10305269	13.13699722	12.59443741	13.16799006	12.93460232	12.99598033	12.93282814	13.07869459	13.04733731	12.6669513	12.72774565	12.61493779	12.68867274	12.89548348	13.06569994	12.533834	12.38842048	12.69063315	12.40473695	13.0950365	12.34170151	12.9737695	12.31397307	12.91520068	12.95408625	12.89358607	13.03083263	12.65223723	12.61113635	12.54218806	12.90103507	12.71583187	12.68959865	13.01640103	12.75546158	12.86371931	13.04841671	13.03828895	12.65996473	12.99837863	12.80110484	12.70956244	12.63683687	12.68819023	12.98103603	12.95433709	12.91373567	12.72658344	13.11767893	12.72473691	12.77666174	12.85179484	12.88278581	12.66326099	12.9319642	12.78554498	12.81679105	12.61620119	12.64822832	12.93058788
"Q86UX7"	11.98971207	12.95910247	12.21628975	12.48310576	12.46585831	12.54457013	12.4850991	12.00300149	12.8926926	12.26035471	13.05700672	13.02532641	13.02888209	13.04686251	12.24135337	12.91254506	12.25250206	12.34177592	12.99405761	12.40931755	13.23245821	12.53773424	12.64416338	11.92331733	11.95722894	12.5631389	12.07764931	12.9302701	12.56008904	13.75360464	12.43577001	12.60059856	12.41852539	13.0762429	12.0642697	12.63795399	13.50999749	13.11317905	12.40548295	12.92077671	11.71823382	12.3199667	11.78317493	11.70217667	12.24098329	11.94439344	12.72249907	12.37361145	12.05424671	12.29592293	12.99463332	12.24463986	12.68413549	12.28874298	13.34315621	12.90924349	12.23339315	12.20389025	12.5810701	12.35475321	12.88590666	12.6473539	12.07904885	12.60217148	12.83778201	13.26266519	12.35705165	12.54825998	13.70167289	13.34556824	12.71496091	12.41336653
"P06753"	11.11529706	11.1614095	11.79789048	10.93655773	12.0687815	11.85946627	11.82398931	11.81819514	10.96707516	10.42362049	11.8948404	10.41425315	10.91579446	11.24251893	10.54656459	11.37452809	10.88517224	10.79717445	10.74434781	11.0757105	11.35110835	10.84175144	11.95149961	10.27944457	10.63756845	11.22183284	10.37523978	11.17140925	10.72871932	11.85680642	11.06969923	11.1293115	10.97969449	11.99922108	10.28558554	11.22678467	12.25430345	11.67413308	10.64990227	11.1891568	11.04203964	11.14042107	10.34217172	10.0722163	10.85130312	10.88935269	11.65877597	11.52643672	11.96996891	11.12432926	10.91897642	11.05780989	12.03267551	10.99334562	12.05972477	12.19627153	10.66138951	10.68341118	10.91038203	10.97198571	11.16298805	11.29528665	10.7048878	11.16962833	10.89639499	11.86091201	11.51151056	10.61688619	11.90654613	11.50972495	11.20105149	11.17071922
"P25705"	12.96350929	13.39686564	13.13186539	12.90105066	13.20583067	13.09879064	13.21435139	13.55704728	13.52015196	13.07543165	13.29489031	13.41537318	13.06155776	13.08437291	12.58998086	13.2776618	13.01620586	12.93033183	13.13217208	13.13082809	13.09305524	12.68774011	12.92632637	12.82223511	12.64753532	12.97533774	12.97226448	12.92471138	12.41895355	13.39778819	12.88739181	13.07077459	12.46084514	13.17896412	13.08886512	12.75077042	13.43113991	13.08455889	13.2130679	12.99118174	12.95987343	12.91728365	12.68672665	12.47119745	12.85397875	13.05704926	13.29359226	13.23969552	13.19740978	13.02577926	13.50128553	13.26691829	12.81182162	12.90045314	12.90492366	12.86396175	13.14133425	12.85939519	13.13270672	12.89734814	13.05138637	13.03190801	12.71078202	13.15566025	13.12026929	12.94688278	12.69307503	13.15364577	13.03834368	13.16945383	12.87157532	13.08122726
"P19367"	11.60300346	11.95352397	11.77224	11.9013048	11.74260144	11.46675596	11.65401927	11.58700294	12.36652159	12.10285954	12.14339031	12.35757985	12.21255726	12.31881635	11.73975214	12.06913925	11.94017409	11.94104226	12.39223874	12.05250503	12.08113366	11.77112967	11.86833531	11.63263005	11.71396516	11.84673021	11.60017047	12.10575757	11.77312697	12.43405414	11.6767474	12.0215646	12.03997114	12.07681406	11.61842592	11.75786772	12.15275236	11.8102559	11.82682332	12.13882813	11.51208792	11.87158527	11.78672981	11.66247372	11.93978847	11.68637684	12.05612889	12.02473493	11.45024203	11.72799173	12.10399576	11.67308493	11.92946847	11.97300721	12.10835277	12.04327783	11.83597348	12.22365714	11.96433606	11.95922775	12.05697104	11.83513081	11.8318901	11.94716244	11.98196074	12.00823534	11.6873827	11.72934773	12.1718359	12.28917988	11.86747939	12.04582619
