"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"	"GIS"	"GIS.1"	"GIS.2"	"GIS.3"	"GIS.4"	"GIS.5"	"GIS.6"	"GIS.7"	"GIS.8"	"GIS.9"	"GIS.10"	"GIS.11"	"GIS.12"	"GIS.13"	"GIS.14"
"P38159"	11.206799492606	10.6316184590866	11.2789643602233	10.4246719603316	11.4796583741522	10.7073229515153	10.2116399943663	10.52540566848	10.6070543890246	10.4652158626629	9.82283836050167	11.0403837200657	10.7562084168382	10.8796466593861	10.2225333746933	10.6740072380244	10.5094588338005	10.6671693488554	9.94203866967893	11.0876713311578	10.7976006873111	10.1372094337196	10.8464572645569	10.2379156483157	10.1914331194778	10.7509241134627	10.9602481842346	10.5180547343249	10.2105903180998	10.0758457506519	10.7528599721717	10.5115187128826	11.012880047675	10.3716917502347	10.9110820201635	10.1927962111313	10.1163010352922	10.5297983751431	10.5089843094462	10.0676725914489	10.1181661577271	10.7677318985213	10.6807321937889	9.92947569892577	11.4657997301415	10.581055933592	11.2364599559149	11.237696298005	10.1376996562891	10.2010649875579	11.5295814430713	10.5229320804795	11.0921033339842	11.2272473004567	10.0045510896205	10.1373242952151	10.7735129140199	9.97940500751745	10.7441358800519	10.5277330742937	11.1188538152009	10.724221180292	10.6706530237684	11.1369080147616	10.894806552418	9.77533034337953	10.3063734049281	10.7942712786396	9.45706310395942	10.0246275005971	10.0840962826391	10.8242983784998	10.6104692358897	10.5408219779941	10.7572768961441	10.2050371286558	10.6564544393325	10.4417796873167	10.5000583424631	10.9179698099831	10.9636466783359	11.0475635254627	10.9733941632897	10.6208803010531	10.4516311951079	10.5536677291322	10.6444778689803
"Q16181"	10.5762513867167	10.7533418483786	10.3291732388347	10.5274617855742	10.7386263293377	10.9260119454307	10.8731228435213	10.0858324526732	10.3819014240474	10.2371102208664	10.4309737073806	10.8335375727589	10.3892512434273	10.1185884234393	10.3611988579119	10.7661729668244	10.8684710331686	10.1869873664337	10.8555453030351	10.1030822718917	10.6475792043685	10.3925693423692	10.4637532726881	10.1481870613803	9.9952842134129	10.5467243411219	10.2847198740494	10.800939768687	10.1376749342434	10.5967309500718	10.3458860291662	10.1596517219365	9.40047409944881	10.3897597250225	10.310995329164	10.3852176534997	10.6504815816361	10.2462118769624	9.96609656173354	10.2389147418718	10.5399511289359	10.3790793854116	10.4568546021212	10.337932623859	10.7255550784338	10.7595676060807	10.8604646817044	10.652021326205	10.6369280485777	10.4819323927983	10.8255618962816	10.7140703593751	10.486976940823	10.5088502085691	10.9401894076673	10.5421477260968	10.5414211276828	10.2310104633073	10.6281695781372	10.7388013342956	10.7122758948204	10.6544669992956	10.0443452749092	10.3726460025191	10.5488708553115	10.6800699276579	10.0760087181156	10.5297672084503	10.7468798001011	10.166562479097	10.8040707606539	10.3205866299118	10.1168722708145	10.7470626497915	10.5653732744261	10.5550229095477	10.5688820510637	10.4328912161259	10.2990832767383	10.2398757036804	10.3665168987181	10.2415990510688	10.4984464606118	10.6469331199683	10.4410469041943	10.7065024977379	10.7363090532944
"P08567"	10.7954978739804	12.019751617503	11.1047278226413	12.0375580207175	11.4000461145623	11.1099938957858	11.0509705007532	10.3691386962184	12.1583172117392	11.0518394985245	11.9259259872845	12.3093760190828	11.8857728384912	11.7687160785598	10.7930337755147	12.1532845786906	11.7189767718478	10.9208541605426	12.6164698188054	11.5184792556864	12.24342297488	11.4825946867301	11.3839402636435	10.5552681923349	10.6710570473753	11.5898599315071	11.3820193604921	11.7399681421348	11.1155492823719	13.0026371809581	11.5421099101014	11.3650336021191	11.5391917030015	12.3947547456699	10.7519837059673	11.1484064868653	12.1640054206825	11.4225638940433	11.2466960526244	11.819015331989	10.3781341196198	10.8729076570551	10.5213294654378	10.4569919194522	11.545976976431	10.7039986476355	11.9773482385441	11.2128707905984	10.5355653664089	10.8619362817681	12.1701559776852	10.4970214878309	11.6117585020267	10.9559415464515	12.4646596269531	12.0379917348635	11.4134950125734	11.374774781168	11.3144108065948	11.2910946818387	12.0329144658632	11.3559130118067	11.0334669936841	12.0798527637419	12.0922815849635	12.0344856706212	11.1587853528882	11.4866395418097	12.710601589904	12.4378097268598	12.1325229224784	11.3048691917003	11.3008633392059	12.0200596307911	11.7284843762779	11.960147562003	11.6523167925687	11.7721211865597	11.806513604351	11.3912983801553	11.5958165796158	11.8353556113351	12.0696891731101	12.3149380580137	11.847722463976	12.0789665477908	11.4210258875662
"P50995"	11.1798494652781	11.1259103737263	10.8806858962716	11.2331377407246	10.9274263197429	11.0685439133454	10.9217384128213	11.1315654794627	10.8503335227114	10.7174344629148	11.2594244797044	10.505725202348	11.1940710085279	11.120181995854	11.1006598910882	11.2184420418552	10.9484743973751	10.8796927033027	10.9062694376955	11.1553424770742	10.9414731470752	10.9652407840702	10.7593023515233	11.2526958936359	11.4386243222374	11.1262376245567	10.6696587181485	11.0041703884742	10.6164888709496	10.4724215239833	10.7875525745387	10.9520892728711	10.1863990394635	10.8242716648398	10.2158950737321	10.9247329330705	10.4442939189551	11.0183058673561	11.0375601945248	10.454224475205	10.696904482975	10.9552351157838	10.6851971296726	10.478253989538	11.0582690804705	11.0493516779364	10.7640038461469	10.5985278372257	11.018231950157	11.2174569515021	10.4083916833791	11.1792605150968	10.9753599336568	11.1327502425025	10.7575730146356	10.7960449698115	10.7270454141827	11.0508343624797	11.3205833095312	10.9249764060449	10.910669311209	10.7807564455858	11.2929765455179	10.7754673524767	11.1075985476876	11.0305471003595	10.9893926326464	11.0800124639842	10.7138019361152	10.8077598621798	10.8600411164427	10.7433576853187	11.240399601835	10.8968194187002	10.7185666848715	10.9252586064805	10.9199296717741	10.8647528433925	11.0974104409073	10.9690023202101	10.9085175419391	11.060035611816	10.8877211216851	10.7257410488631	10.9704642569623	10.868077536843	10.9333688184438
"P21796"	10.4297429547895	10.8921085687341	10.8494895560113	10.649166271635	10.5294133306207	10.379320425865	10.6295728041306	11.5590887087478	11.1072072351046	10.5676817350355	11.1456649210523	10.7380394884218	10.998543941104	11.0617652575024	9.93405622017371	10.7651651307657	10.0916644622029	10.7082780442636	10.6428639781558	10.8531196050031	10.7396211976003	10.1771809732492	10.7459454249639	9.81866849449844	10.0045012922121	10.766577739396	10.7418774834934	10.5169152512174	9.29293261004556	10.7563551889023	10.2461262500779	10.8026733637312	9.23783204090272	10.5530682917	9.4049055824306	10.4206179796766	10.8683189608989	10.8957520030435	10.5210336319269	10.5615870403406	10.4041329803793	11.05505863052	10.4588323995159	9.94388518280643	10.5636681081109	10.6128893605577	10.9092029361976	10.7523023341037	10.6997961087611	10.5140467982999	10.8786853697889	10.8539028951798	10.7424246944968	9.82456415878481	10.6580619960623	10.8492390360748	10.2890060258848	10.3965340127114	11.1252543479161	10.365438347806	11.0552723278915	10.829469037131	10.341591711537	10.6471562539611	10.6105661850847	10.2950801868676	10.1534179202855	10.6725391098705	10.8775705060849	10.7593874410233	10.6254858514525	10.5835304536021	10.4192761493007	10.7882164833907	10.8240945127363	10.7058130674912	10.716471619033	10.8187524379383	11.0539246587278	10.8028173196489	10.5780190018003	10.5509961054362	10.5929924911928	10.6325612635682	10.5701994174962	10.7940801658754	10.423312500716
"Q14247"	10.865664690816	10.7934156634133	10.4377124866215	10.4317181073429	10.5649379580336	11.0132755088685	11.0458363323445	10.0506202670631	10.0688809268491	10.0340089237601	10.7081482208048	10.7602422115329	10.9765286217531	10.3641267552365	10.7414325828265	10.9380963301914	10.7623217089433	10.9755581683412	11.0744801179993	10.4137184357846	11.1261405186539	10.6448944828459	11.2800610114956	10.3710977815767	10.3227912597647	10.9033967562605	10.2418744984958	11.1026619183718	11.6700294219241	11.562607922348	10.9210306055445	10.3988469812372	11.4383169853697	11.1354593788848	11.4011806982884	10.5121078471742	11.1047880982104	10.7042928393627	10.5125644945785	10.7687718459092	10.0942371395995	10.3096370884959	10.8752030348661	10.3695239829553	10.6484721808517	10.743328279079	10.8116411371556	10.8605786288535	10.7707127978811	10.7034918573097	10.9380142256997	10.619539351294	10.9404225228486	11.5964090895415	11.5913689562848	11.0699393019939	10.7126317494495	10.6305031744488	10.4823866215473	10.7690573008649	10.8354442569802	11.0460529289757	10.4161772445513	10.6912450089803	10.8412566168445	11.380848318692	11.0907229710224	10.5770800274178	11.3139040463524	10.9263434985017	10.8182715323047	10.7717054908712	10.4931217171667	10.8256198112847	10.758512211749	10.8285136270797	10.6757248076012	10.6736303158814	10.6932753843931	10.3235264631032	10.5790423390553	10.7664038036009	10.856106654096	11.2187950088631	10.8458333977191	10.9793850977374	10.8969287274094
"O00429"	9.95722713648464	10.3725298573274	9.86537793430249	10.3584058829496	9.94419846168207	10.3372621879171	10.2774904882883	9.7798061241935	10.6394590387038	10.2304643750737	10.4493072257173	10.8053425706411	10.3918549025441	10.2825789177682	10.1336160701418	10.2837517583029	10.3993444799458	10.180983343213	10.7880068226902	10.1834948745892	10.5332674758829	10.5106783672942	10.2430088773127	10.0389565045571	10.0621270032752	10.5738993472572	9.95996349543795	10.5416653022713	10.4960501402075	10.9163570927359	10.4580166984752	10.0797812861202	10.9615666023319	10.4112553013058	10.6057347734189	10.4381095863981	10.6342966538812	10.5174614595043	10.2352351837213	10.6330998942521	9.99420355974127	10.1775424210795	10.3026900417709	10.4108443552591	10.04373655335	10.0863129741755	9.95678144208815	10.2547078945355	10.2480913337922	10.0623804032565	10.4110107481504	10.1308111356685	10.3358164398288	10.6089220817399	10.7276104265347	10.4851509071013	10.4925849443378	10.245956609926	9.96264443716558	10.339550400893	10.3590796235184	10.2502889055187	10.0207228688518	10.3165587190106	10.6609660485661	10.6406913233669	10.7441609331215	10.2580483439381	10.8065970386692	10.6896905694639	10.4082335675662	10.3771465694092	10.2218936911787	10.4983234760467	10.4298337055135	10.4898932999543	10.2835455828955	10.4628720027697	10.1468348258569	10.294121456157	10.1617716725846	10.3485950549028	10.3403105851483	10.4836774271071	10.3192632073701	10.5331330921439	10.3771939727965
"P14317"	12.1660558619717	11.5429468390248	11.9104613241417	10.8801557210842	11.4379392234998	12.1478435303806	12.0381391965609	11.1302198002746	10.7647723870545	10.7940172321534	10.7609162913734	10.5812375776055	10.9803684307509	10.655589153779	10.7483648414003	11.3361316205842	11.3150761462703	11.1796923703382	10.526248259834	10.9005817472623	10.8595878354777	11.015034295075	11.4883426946133	10.6878705087869	10.5783360048194	11.4201358441623	10.7871131667808	11.3109920543717	10.8066687223427	10.1217304731582	11.1611353632856	10.8688389781075	10.4843666307869	10.5365906624992	10.6355028164031	10.9863506718076	10.7946762575346	11.3278637406198	10.5361695773046	10.5298169168392	11.9263109941413	11.6358111622907	11.6423336346092	11.1021971147841	11.4530211107257	12.3343674881552	11.7579527004425	12.229544732421	12.0576218252946	12.1655244061003	11.2545287935204	12.3606914065743	11.6672509278707	11.8046781654679	11.1027886259776	10.7182481514916	11.3168812454941	11.1658521263366	11.339245765811	11.6188003658623	11.0858811093501	11.3901735928439	10.8144509323771	10.9176041047189	10.7966452672489	10.9436093030152	10.7669061986254	11.1281311535728	10.51111389001	10.5395088131937	10.7711892138534	11.0720004482211	11.1475358555324	10.932763741281	11.169668928486	11.0209151364105	11.0644032918164	11.0841998461519	10.9248723884492	11.3916128620716	11.1919458867976	11.2477852928999	11.2802408293552	11.312658831086	11.2313550449016	11.5463710760625	11.511873125378
"P35527"	11.3938678798185	10.2981961006827	9.68517141680979	9.95339717876088	10.2821419960459	9.78397949648067	9.7984464704949	11.2569113563111	10.2003652477102	10.4300863880257	9.16015812029852	9.74500533285275	10.4810467783364	10.8796280574321	10.7746369460928	10.283107066452	10.1508301192609	10.628217791532	9.66640393820172	10.6708938684243	9.87680287678883	9.93870141223441	11.2903781792981	10.411988684083	9.98343285545943	9.67154100777206	11.1661658588151	10.344055080776	11.7573315204146	10.2432663477798	11.667546840567	10.9280471163732	10.4134618946419	11.080678964058	10.1285995349618	11.1129407303352	11.486865469398	11.1423089317296	11.3715454365774	10.8253754388448	10.0607902671321	11.0843268719113	10.0972904627554	10.5797589500248	10.322812518598	9.86307704844879	10.3998942659115	10.2547635474525	9.18440364927432	10.5040421231662	10.3723710114137	10.8872009277017	10.9273503315971	10.0171614463992	10.053127626199	10.0117855123995	10.0572634338409	9.84174935686506	10.6439029493534	9.83210636471557	9.83532390096819	10.9297065923623	10.0963596201761	10.1911203032446	11.4245472820535	10.0054118200569	10.0975217254623	11.0414096683214	9.67493897887847	10.909634525949	9.88591951667152	10.6816857329276	10.1703089442931	10.2307016955657	10.147634181599	10.4349492010934	10.5204339029077	10.2104892754408	10.0478538572045	10.6309673533971	11.2019344297161	10.6849272479934	10.2963411194531	10.0902039772842	10.1611661086399	10.353429255758	10.711316090807
"P09525"	10.2320767340378	10.5362405800743	10.6567089364204	10.6237905403744	10.3242247351051	10.4149264476431	10.5329085842612	10.6955154599856	10.6236678232485	10.2105971217297	10.7369656689355	10.3478918030021	10.3673124703265	10.580919710103	10.6463303271317	10.2375602009462	10.5635682288979	10.6149185447843	10.3122245982904	10.7067166134167	10.5161247865308	10.8658883834688	10.4496850324537	10.9647733358801	11.1617743646539	10.6720744200001	10.4643411017477	10.4309309007301	10.4051937831228	10.0155914644725	10.3254712802522	10.7862640519538	10.5740218153956	10.4720146074768	10.4741585009672	10.7093878176684	10.1194267410791	10.7278165417892	10.7536986157533	10.5437701494092	10.8862929044676	10.5899030627514	10.5310659550691	10.528917972251	10.6698628415811	10.5995205454998	10.4110264151842	10.4526388810046	10.8248742055796	10.6042514523938	10.0718967053603	10.8199405702021	10.2765003408654	10.7166602555221	10.1945665331953	10.8954844814081	10.5581544656751	10.8395697104083	10.9880309127488	10.6097732293435	10.5599965821467	10.6027937858531	11.0938281248823	10.2569994735763	10.6494565039349	10.6577600701621	10.7192172621326	10.7010458938039	10.207545086817	10.3000183735622	10.448476242291	10.4867108301906	10.8590788801214	10.5676002433805	10.6856605025362	10.5522377130214	10.3764482296784	10.8706122348666	10.7856674802948	10.69346008586	10.728054303556	10.6531776603696	10.3711658634501	10.247178564161	10.546597095814	10.5527782709655	10.366199446525
"Q5TEC6"	10.0807032078248	9.81701071403402	9.87106510583377	10.2361137191109	10.6854885109917	8.18925428368771	8.38518227331454	7.90145000451071	10.5361367889008	9.78190622710104	8.03601129679767	10.7027992242797	9.90964149816576	10.4673630410433	9.68409033576046	9.5102768889868	10.7944302291259	9.6257560208635	9.66023180692657	11.0384707612342	9.89000823519831	10.433306453099	9.17179078445456	10.7151332792868	10.4659536092802	10.1376973236599	10.5326821665438	9.8115441107705	8.78836195193349	9.8230696304092	9.87340004993414	10.0520921334798	8.8719631101724	10.7053753838274	10.7128018036616	9.4996561333199	10.6110880623378	10.1758440974425	11.2353338635896	9.51055789550265	8.58952196951357	9.25586198971424	8.44714021493283	8.31636931963896	10.3108879014401	8.67101508778654	9.54749276829527	9.66278379141231	7.89622523873694	8.70543295295052	10.7689680779554	9.05234143934154	9.87459771544844	7.66884867325003	8.64475219109207	8.78990639675255	10.213271669676	8.75805682944729	10.862188785051	10.0876043133399	10.1978965307135	9.99980736949535	10.2667316727315	11.0013480404765	10.5315845607692	9.12949530121577	9.6645101015775	11.0731569951361	8.95298951340696	9.74371473714926	9.9159513076356	10.3948676443947	10.6732372843187	10.7839117598454	10.1176230115466	9.63578520207296	10.6421381511615	9.97440083141155	9.24169452534041	10.5732770107917	10.917586443849	10.4885186201875	10.3256162381717	9.95371619153408	9.75785428731311	9.11023076608084	10.602618226422
"P07954"	10.4110863052337	10.4970049631111	10.6511442283259	10.675918148981	10.2791997486378	10.4688965070577	10.3541914598309	11.0649545304268	10.4500056616685	10.514680787899	10.636519701359	10.5064850658402	10.4178715762415	10.213171830713	9.91016646687093	10.4408290849745	10.4460639030396	10.6499560518351	10.5641368193018	10.5042211382865	10.4164571573029	10.3050251620622	10.2729269141918	10.5917888400589	10.3295753902506	10.3691059625936	10.628938124887	10.3005813893605	10.8486744232005	10.373690420042	10.390069136151	10.5290339693906	10.5505988559527	10.4510093315516	10.8957573994624	10.3526425617301	10.1926739088258	10.4093677408902	10.5931118948429	10.4685015688237	10.4075816884899	10.5026629338738	10.6088605797626	10.5842451878424	10.4340133476866	10.6505840956807	10.4294878053546	10.5392511897575	10.5559212806859	10.4259845571526	10.3226431136453	10.6268604699256	10.5583953422987	10.6187718867583	10.3646118356837	10.4841930594147	10.5746622011622	10.5665927782488	10.3997997030684	10.3279823532033	10.3439871522266	10.3224326977933	10.2297886895941	10.3317962337948	10.3501890999999	10.3649253030902	10.6256084411583	10.5865529314354	10.212858336885	10.3551735377854	10.5566412348502	10.7259889637005	10.5182569783926	10.3415171786909	10.6019305369713	10.6125148977265	10.3192937281297	10.2512540814786	10.2836845301766	10.3240223774298	10.3961284522733	10.4898732219799	10.5161470899244	10.3999655349006	10.284817508372	10.6222723155738	10.4668384471914
"P27338"	8.98154675573992	9.52878549422437	9.14944465880403	9.25586979015891	8.93033749990803	9.04906489757188	9.07948533905879	9.72805692759714	9.95621054631253	8.84597387341069	9.94312602788911	10.5312060691429	10.2328890140099	9.92067550904357	9.34809087255553	10.1133784481705	10.1588770124111	9.70624169402697	10.345753564284	9.53243070040174	10.2044182698243	9.64874257476274	9.56983927317861	9.49572826882819	9.57865694845954	9.92610398834792	9.51733131596336	9.96187701642321	9.25507993995216	10.341692359649	9.61806198205971	9.50136538037513	9.96448833517674	10.0389858994621	9.55992111966668	9.10334799301745	10.1116681772864	9.70506164852468	9.63993492360001	9.93883616129357	9.06132598383349	8.87769788757972	9.38490430425009	9.63672912232148	9.63259608775868	9.26002717750141	9.47076978204437	9.58634934751238	8.70721125406757	9.3943630455229	9.72046579514579	9.08211372230135	9.45769874981638	9.82831722978668	10.2262258123119	9.81211073410687	10.2276974895546	10.4516460276575	10.0157097795568	9.55626118312469	10.0650384284627	10.1966411516776	9.70234986637555	9.51088415273873	10.2231401002477	10.2574588320744	9.56737923251666	9.60911822225677	10.4712864048719	10.5537491863599	9.59192991589959	9.62441283631239	9.73159108453232	10.182652604847	9.70317388150094	9.81743284052441	9.62224357292203	9.66023642120594	9.68873987488337	9.58398871069595	9.42928900687462	9.60392412396578	9.82370931398627	9.76938715688379	9.99009635564613	9.98468943933401	9.57882342288568
